383,1,1,"2015-05-29 09:37:09",53,35,77,0,"10452"
384,1,0,"2015-05-29 09:38:09",47,31,79,0,"10811"
385,1,1,"2015-05-29 09:38:32",62,33,94,0,"11212"
386,1,0,"2015-05-29 09:39:21",42,36,90,0,"12370"
387,1,0,"2015-05-29 09:39:27",41,32,83,0,"12413"
388,1,1,"2015-05-29 09:39:57",62,35,84,0,"228"
389,1,1,"2015-05-29 09:40:50",45,35,81,0,"765"
390,1,1,"2015-05-29 09:41:00",54,37,81,0,"928"
391,1,0,"2015-05-29 09:41:22",46,38,96,0,"1247"
392,1,0,"2015-05-29 09:41:26",54,37,83,0,"1311"
393,1,1,"2015-05-29 09:45:02",40,27,95,0,"3754"
394,1,1,"2015-05-29 09:45:14",46,29,90,0,"3870"
395,1,1,"2015-05-29 09:45:34",41,28,74,0,"4084"
396,1,1,"2015-05-29 09:45:42",44,24,83,0,"4124"
397,1,1,"2015-05-29 09:46:23",50,26,84,0,"4427"
398,1,1,"2015-05-29 09:47:13",48,30,76,0,"5001"
399,1,0,"2015-05-29 09:47:27",42,29,84,0,"5137"
400,1,1,"2015-05-29 09:49:29",52,30,83,0,"6422"
401,1,1,"2015-05-29 09:49:51",45,26,81,0,"114"
402,1,0,"2015-05-29 09:49:59",42,23,78,0,"232"
403,1,1,"2015-05-29 09:50:07",45,22,85,0,"312"
404,1,1,"2015-05-29 09:50:26",38,21,76,0,"510"
405,1,1,"2015-05-29 09:50:27",37,25,76,0,"521"
406,1,1,"2015-05-29 09:50:36",43,23,77,0,"580"
407,1,0,"2015-05-29 09:50:49",48,27,91,0,"683"
408,1,0,"2015-05-29 09:50:56",45,26,81,0,"730"
409,1,0,"2015-05-29 09:51:33",48,25,95,0,"1168"
410,1,1,"2015-05-29 09:51:42",47,29,79,0,"1268"
411,1,1,"2015-05-29 09:51:54",53,41,88,0,"1443"
412,1,0,"2015-05-29 09:52:16",44,31,91,0,"1655"
413,1,1,"2015-05-29 09:52:26",42,29,80,0,"1760"
414,1,1,"2015-05-29 09:52:49",48,26,95,0,"1897"
415,1,0,"2015-05-29 09:53:25",48,29,82,0,"2262"
416,1,1,"2015-05-29 09:53:32",49,29,85,0,"2425"
417,1,1,"2015-05-29 09:53:46",48,27,88,0,"2649"
418,1,1,"2015-05-29 09:53:49",40,26,78,0,"2685"
419,1,1,"2015-05-29 09:54:02",48,28,80,0,"2841"
420,1,0,"2015-05-29 09:54:29",48,29,90,0,"3290"
421,1,0,"2015-05-29 09:54:30",49,30,90,0,"3300"
422,1,1,"2015-05-29 09:54:31",42,32,61,0,"3340"
423,1,1,"2015-05-29 09:54:51",48,32,79,0,"3506"
424,1,0,"2015-05-29 09:55:02",42,32,89,0,"3548"
425,1,0,"2015-05-29 09:56:32",43,32,83,0,"4698"
426,1,1,"2015-05-29 09:57:54",47,29,89,0,"5353"
427,1,1,"2015-05-29 09:58:20",35,39,108,0,"5641"
